PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,AIRLINE_ID,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
8068,8661,0,1123,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
8118,0,0,680,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
8150,3306,68264,1558,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
8161,2516,0,836,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11884,1188402,31884,GEG,"Spokane, WA",WA,53,Washington,93,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
8199,3441,75036,1123,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2017,2,6,3,F
8203,2060,1801,1436,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
8244,8381,0,589,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11423,1142304,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,2017,2,6,2,F
8259,722,0,1703,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2017,2,6,4,F
8288,2336,0,1620,DL,19790,19790,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,2017,2,6,4,F
8321,17715,0,1436,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
8368,8622,0,1123,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2017,2,6,3,F
8375,4012,29097,1201,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11042,1104203,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,2017,2,6,3,F
8378,0,0,602,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
8393,9583,0,804,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
8420,933,0,589,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11423,1142304,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
8434,0,0,602,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,2017,2,6,2,F
8501,1329,0,948,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14831,1483104,32457,SJC,"San Jose, CA",CA,6,California,91,2017,2,6,2,F
8502,0,0,680,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2017,2,6,2,F
8505,20917,0,1436,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2017,2,6,3,F
8568,248,0,948,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,14831,1483104,32457,SJC,"San Jose, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
8573,0,0,846,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,2017,2,6,2,F
8613,7635,0,649,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,2017,2,6,2,F
8633,4828,43893,794,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,2017,2,6,2,F
8643,11266,0,649,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,2017,2,6,2,F
8650,3055,17936,775,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
8660,7955,31813,455,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10620,1062002,30620,BIL,"Billings, MT",MT,30,Montana,84,2017,2,6,1,F
8672,34233,0,1154,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11066,1106603,31066,CMH,"Columbus, OH",OH,39,Ohio,44,2017,2,6,3,F
8684,2203,57913,1290,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
8712,2731,0,649,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
8728,1102,62159,1123,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
8731,66,0,524,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,10849,1084903,30849,BZN,"Bozeman, MT",MT,30,Montana,84,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
8776,7953,70693,1199,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2017,2,6,3,F
8800,1332,0,649,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
8816,7074,0,1620,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,2017,2,6,4,F
8838,1406,105994,1199,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
8842,1899,31600,1290,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,2017,2,6,3,F
8854,0,0,1069,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2017,2,6,3,F
8892,0,0,888,NK,20416,20416,6830,D,NK,Spirit Air Lines,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2017,2,6,2,F
8908,0,0,1199,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2017,2,6,3,F
8941,0,0,628,NK,20416,20416,6830,D,NK,Spirit Air Lines,3,3,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
8949,0,0,862,NK,20416,20416,6830,D,NK,Spirit Air Lines,3,3,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
9048,717,16547,775,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2017,2,6,2,F
9056,19832,0,819,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,13891,1389101,32575,ONT,"Ontario, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
9065,4010,58401,1491,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10821,1082104,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,2017,2,6,3,F
9068,0,0,628,NK,20416,20416,6830,D,NK,Spirit Air Lines,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2017,2,6,2,F
9075,0,0,1199,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
9153,0,0,1558,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2017,2,6,4,F
9160,0,0,1558,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
9173,0,0,125,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10372,1037203,30372,ASE,"Aspen, CO",CO,8,Colorado,82,2017,2,6,1,F
9186,10632,0,1558,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2017,2,6,4,F
9216,0,0,862,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,2017,2,6,2,F
9259,6343,72592,1506,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,2017,2,6,4,F
9303,21257,0,1558,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
9325,0,0,888,NK,20416,20416,6830,D,NK,Spirit Air Lines,3,3,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
9340,1212,49639,1491,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,10821,1082104,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
9411,2271,48768,1506,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
9512,0,0,73,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,2017,2,6,1,F
9518,0,0,1069,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
9554,0,0,888,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
9596,6210,0,349,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,2017,2,6,1,F
9635,0,0,888,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2017,2,6,2,F
9644,0,0,862,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,2017,2,6,2,F
9665,1277,0,804,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,2017,2,6,2,F
9686,0,0,770,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,2017,2,6,2,F
9692,64061,94184,3365,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,2017,2,6,7,F
9703,0,0,862,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
9738,600,0,804,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
9772,0,0,846,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
9778,0,0,967,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,2017,2,6,2,F
9939,0,0,967,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
9952,0,0,862,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
10016,14099,0,495,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2017,2,6,1,F
10029,24400,0,1605,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2017,2,6,4,F
10043,0,0,967,VX,21171,21171,1006,D,VX,Virgin America,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,2017,2,6,2,F
10121,344222,42972,3365,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,7,F
10221,1664,0,472,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
10236,3779,0,850,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,2017,2,6,2,F
10280,0,0,770,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
10344,4036,0,349,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
10423,6441,0,495,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
10606,6996,0,524,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10849,1084903,30849,BZN,"Bozeman, MT",MT,30,Montana,84,2017,2,6,2,F
10609,7239,0,850,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
10645,29502,0,1605,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
10716,0,0,1024,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
10862,34415,0,1620,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
10923,2537,39765,472,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,2017,2,6,1,F
10960,6995,0,472,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,2017,2,6,1,F
11028,0,0,1024,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2017,2,6,3,F
11176,0,0,967,VX,21171,21171,1006,D,VX,Virgin America,3,3,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
11221,3656,0,794,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,2017,2,6,2,F
11224,1750,63578,909,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
11304,1363,145144,472,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
11328,4224,47524,909,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,2017,2,6,2,F
11381,3447,0,794,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
11609,0,0,73,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
11688,24122,23651,1626,DL,19790,19790,1260,D,DL,Delta Air Lines Inc.,3,3,12478,1247803,31703,JFK,"New York, NY",NY,36,New York,22,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
11692,12658,0,1452,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
11729,10517,576,1626,DL,19790,19790,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12478,1247803,31703,JFK,"New York, NY",NY,36,New York,22,2017,2,6,4,F
11792,0,0,391,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
11888,0,0,862,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,2017,2,6,2,F
11894,39102,0,1452,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,2017,2,6,3,F
12242,0,0,1546,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2017,2,6,4,F
12457,8127,14638,1709,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
12516,0,0,862,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
12567,959,20604,1201,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11042,1104203,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
12615,70682,0,1754,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
12773,3523,26538,1709,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,2017,2,6,4,F
12982,0,0,1546,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
13033,0,0,991,F9,20436,20436,6460,D,F9,Frontier Airlines Inc.,3,3,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
